id,base_species_id,dex_num,slug_aliases,form_slug,form_name,region,showdown_slug,veekun_slug,veekun_form_id,is_legendary,is_mythical,is_cosmetic,has_gender_diffs,is_female,is_mega,is_primal,is_regional,is_totem,is_fusion,is_ability_form,is_gmax,can_dynamax,is_battle_only,is_reversible,is_home_storable,is_home_registrable,gen,name,slug,sorting_order
10023,25,25,[],phd,Ph.D.,kalos,pikachuphd,pikachu-phd,10185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,"Pikachu Ph.D.",pikachu-phd,6
10024,25,25,[],libre,Libre,kalos,pikachulibre,pikachu-libre,10186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,"Pikachu Libre",pikachu-libre,7
10025,25,25,[],original-cap,"Original Cap",alola,pikachuoriginal,pikachu-original-cap,10196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Pikachu Original Cap",pikachu-original-cap,10
10026,25,25,[],hoenn-cap,"Hoenn Cap",alola,pikachuhoenn,pikachu-hoenn-cap,10197,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Pikachu Hoenn Cap",pikachu-hoenn-cap,11
10027,25,25,[],sinnoh-cap,"Sinnoh Cap",alola,pikachusinnoh,pikachu-sinnoh-cap,10198,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Pikachu Sinnoh Cap",pikachu-sinnoh-cap,12
10028,25,25,[],unova-cap,"Unova Cap",alola,pikachuunova,pikachu-unova-cap,10199,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Pikachu Unova Cap",pikachu-unova-cap,13
10029,25,25,[],kalos-cap,"Kalos Cap",alola,pikachukalos,pikachu-kalos-cap,10200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Pikachu Kalos Cap",pikachu-kalos-cap,14
10030,25,25,[],alola-cap,"Alola Cap",alola,pikachualola,pikachu-alola-cap,10201,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Pikachu Alola Cap",pikachu-alola-cap,15
10031,25,25,[],partner-cap,"Partner Cap",alola,pikachupartner,pikachu-partner-cap,10267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,"Pikachu Partner Cap",pikachu-partner-cap,16
10032,25,25,[],starter,"Let's Go Starter",alola,pikachustarter,pikachu-starter,10317,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,"Pikachu (Let's Go Starter)",pikachu-starter,8
10033,25,25,[],gmax,Gigantamax,galar,pikachugmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Pikachu",pikachu-gmax,9
10034,25,25,[],world-cap,"World Cap",galar,pikachuworld,pikachu-world-cap,10319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,"Pikachu World Cap",pikachu-world-cap,17
10035,26,26,[],f,Female,kanto,,raichu,26,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Raichu (Female)",raichu-f,1
10036,26,26,[],alola,"Alolan Form",alola,raichualola,raichu-alola,10202,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Raichu",raichu-alola,2
10037,27,27,[],alola,"Alolan Form",alola,sandshrewalola,sandshrew-alola,10203,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Sandshrew",sandshrew-alola,1
10038,28,28,[],alola,"Alolan Form",alola,sandslashalola,sandslash-alola,10204,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Sandslash",sandslash-alola,1
10039,37,37,[],alola,"Alolan Form",alola,vulpixalola,vulpix-alola,10205,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Vulpix",vulpix-alola,1
10040,38,38,[],alola,"Alolan Form",alola,ninetalesalola,ninetales-alola,10206,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Ninetales",ninetales-alola,1
10041,41,41,[],f,Female,kanto,,zubat,41,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Zubat (Female)",zubat-f,1
10042,42,42,[],f,Female,kanto,,golbat,42,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Golbat (Female)",golbat-f,1
10043,44,44,[],f,Female,kanto,,gloom,44,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Gloom (Female)",gloom-f,1
10044,45,45,[],f,Female,kanto,,vileplume,45,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Vileplume (Female)",vileplume-f,1
10045,50,50,[],alola,"Alolan Form",alola,diglettalola,diglett-alola,10207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Diglett",diglett-alola,1
10046,51,51,[],alola,"Alolan Form",alola,dugtrioalola,dugtrio-alola,10208,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Dugtrio",dugtrio-alola,1
10047,52,52,[],alola,"Alolan Form",alola,meowthalola,meowth-alola,10209,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Meowth",meowth-alola,2
10048,52,52,[],galar,"Galarian Form",galar,meowthgalar,meowth-galar,10320,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Meowth",meowth-galar,3
10049,52,52,[],gmax,Gigantamax,galar,meowthgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Meowth",meowth-gmax,1
10050,53,53,[],alola,"Alolan Form",alola,persianalola,persian-alola,10210,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Persian",persian-alola,1
10051,64,64,[],f,Female,kanto,,kadabra,64,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Kadabra (Female)",kadabra-f,1
10052,65,65,[],f,Female,kanto,,alakazam,65,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Alakazam (Female)",alakazam-f,1
10053,65,65,[],mega,Mega,kalos,alakazammega,alakazam-mega,10137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Alakazam",alakazam-mega,2
10054,68,68,[],gmax,Gigantamax,galar,machampgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Machamp",machamp-gmax,1
10055,74,74,[],alola,"Alolan Form",alola,geodudealola,geodude-alola,10211,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Geodude",geodude-alola,1
10056,75,75,[],alola,"Alolan Form",alola,graveleralola,graveler-alola,10212,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Graveler",graveler-alola,1
10057,76,76,[],alola,"Alolan Form",alola,golemalola,golem-alola,10213,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Golem",golem-alola,1
10058,77,77,[],galar,"Galarian Form",galar,ponytagalar,ponyta-galar,10321,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Ponyta",ponyta-galar,1
10059,78,78,[],galar,"Galarian Form",galar,rapidashgalar,rapidash-galar,10322,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Rapidash",rapidash-galar,1
10060,79,79,[],galar,"Galarian Form",galar,slowpokegalar,slowpoke-galar,10323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Slowpoke",slowpoke-galar,1
10061,80,80,[],mega,Mega,kalos,slowbromega,slowbro-mega,10173,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Slowbro",slowbro-mega,1
10062,80,80,[],galar,"Galarian Form",galar,slowbrogalar,slowbro-galar,10324,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Slowbro",slowbro-galar,2
10063,83,83,[],galar,"Galarian Form",galar,farfetchdgalar,farfetchd-galar,10325,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Farfetch’d",farfetchd-galar,1
10064,84,84,[],f,Female,kanto,,doduo,84,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Doduo (Female)",doduo-f,1
10065,85,85,[],f,Female,kanto,,dodrio,85,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Dodrio (Female)",dodrio-f,1
10066,88,88,[],alola,"Alolan Form",alola,grimeralola,grimer-alola,10214,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Grimer",grimer-alola,1
10067,89,89,[],alola,"Alolan Form",alola,mukalola,muk-alola,10215,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Muk",muk-alola,1
10068,94,94,[],mega,Mega,kalos,gengarmega,gengar-mega,10138,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Gengar",gengar-mega,2
10069,94,94,[],gmax,Gigantamax,galar,gengargmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Gengar",gengar-gmax,1
10070,97,97,[],f,Female,kanto,,hypno,97,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Hypno (Female)",hypno-f,1
10071,99,99,[],gmax,Gigantamax,galar,kinglergmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Kingler",kingler-gmax,1
10072,103,103,[],alola,"Alolan Form",alola,exeggutoralola,exeggutor-alola,10216,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Exeggutor",exeggutor-alola,1
10073,105,105,[],alola,"Alolan Form",alola,marowakalola,marowak-alola,10217,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,7,"Alolan Marowak",marowak-alola,1
10074,105,105,[],alola-totem,"Alola Totem",alola,marowakalolatotem,marowak-totem,10268,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,"Alolan Marowak (Totem)",marowak-alola-totem,2
10075,110,110,[],galar,"Galarian Form",galar,weezinggalar,weezing-galar,10326,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Weezing",weezing-galar,1
10076,111,111,[],f,Female,kanto,,rhyhorn,111,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Rhyhorn (Female)",rhyhorn-f,1
10077,112,112,[],f,Female,kanto,,rhydon,112,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Rhydon (Female)",rhydon-f,1
10078,115,115,[],mega,Mega,kalos,kangaskhanmega,kangaskhan-mega,10139,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Kangaskhan",kangaskhan-mega,1
10079,118,118,[],f,Female,kanto,,goldeen,118,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Goldeen (Female)",goldeen-f,1
10080,119,119,[],f,Female,kanto,,seaking,119,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Seaking (Female)",seaking-f,1
10081,122,122,[],galar,"Galarian Form",galar,mrmimegalar,mr-mime-galar,10327,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Mr. Mime",mrmime-galar,1
10082,123,123,[],f,Female,kanto,,scyther,123,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Scyther (Female)",scyther-f,1
10083,127,127,[],mega,Mega,kalos,pinsirmega,pinsir-mega,10140,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Pinsir",pinsir-mega,1
10084,129,129,[],f,Female,kanto,,magikarp,129,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Magikarp (Female)",magikarp-f,1
10085,130,130,[],f,Female,kanto,,gyarados,130,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Gyarados (Female)",gyarados-f,1
10086,130,130,[],mega,Mega,kalos,gyaradosmega,gyarados-mega,10141,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Gyarados",gyarados-mega,2
10087,131,131,[],gmax,Gigantamax,galar,laprasgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Lapras",lapras-gmax,1
10088,133,133,[],f,Female,kanto,,eevee,133,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,"Eevee (Female)",eevee-f,1
10089,133,133,[],starter,"Let's Go Starter",alola,eeveestarter,eevee-starter,10318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,"Eevee (Let's Go Starter)",eevee-starter,3
10090,133,133,[],gmax,Gigantamax,galar,eeveegmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Eevee",eevee-gmax,2
10091,142,142,[],mega,Mega,kalos,aerodactylmega,aerodactyl-mega,10142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Aerodactyl",aerodactyl-mega,1
10092,143,143,[],gmax,Gigantamax,galar,snorlaxgmax,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,"Gigantamax Snorlax",snorlax-gmax,1
10093,144,144,[],galar,"Galarian Form",galar,articunogalar,articuno-galar,10328,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Articuno",articuno-galar,1
10094,145,145,[],galar,"Galarian Form",galar,zapdosgalar,zapdos-galar,10329,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Zapdos",zapdos-galar,1
10095,146,146,[],galar,"Galarian Form",galar,moltresgalar,moltres-galar,10330,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Moltres",moltres-galar,1
10096,150,150,[],mega-x,"Mega X",kalos,mewtwomegax,mewtwo-mega-x,10143,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Mewtwo X",mewtwo-mega-x,1
10097,150,150,[],mega-y,"Mega Y",kalos,mewtwomegay,mewtwo-mega-y,10144,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Mewtwo Y",mewtwo-mega-y,2
10098,154,154,[],f,Female,johto,,meganium,154,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Meganium (Female)",meganium-f,1
10099,165,165,[],f,Female,johto,,ledyba,165,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Ledyba (Female)",ledyba-f,1
10100,166,166,[],f,Female,johto,,ledian,166,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Ledian (Female)",ledian-f,1
10101,172,172,[],spiky-eared,Spiky-eared,sinnoh,pichuspikyeared,pichu-spiky-eared,10065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"Pichu (Spiky-eared)",pichu-spiky-eared,1
10102,178,178,[],f,Female,johto,,xatu,178,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Xatu (Female)",xatu-f,1
10103,181,181,[],mega,Mega,kalos,ampharosmega,ampharos-mega,10145,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Ampharos",ampharos-mega,1
10104,185,185,[],f,Female,johto,,sudowoodo,185,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Sudowoodo (Female)",sudowoodo-f,1
10105,186,186,[],f,Female,johto,,politoed,186,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Politoed (Female)",politoed-f,1
10106,190,190,[],f,Female,johto,,aipom,190,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Aipom (Female)",aipom-f,1
10107,194,194,[],f,Female,johto,,wooper,194,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Wooper (Female)",wooper-f,1
10108,195,195,[],f,Female,johto,,quagsire,195,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Quagsire (Female)",quagsire-f,1
10109,198,198,[],f,Female,johto,,murkrow,198,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Murkrow (Female)",murkrow-f,1
10110,199,199,[],galar,"Galarian Form",galar,slowkinggalar,slowking-galar,10331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Slowking",slowking-galar,1
10111,201,201,[],b,B,johto,unown,unown-b,10001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (B)",unown-b,1
10112,201,201,[],c,C,johto,unown,unown-c,10002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (C)",unown-c,2
10113,201,201,[],d,D,johto,unown,unown-d,10003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (D)",unown-d,3
10114,201,201,[],e,E,johto,unown,unown-e,10004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (E)",unown-e,4
10115,201,201,[],f,F,johto,unown,unown-f,10005,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (F)",unown-f,5
10116,201,201,[],g,G,johto,unown,unown-g,10006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (G)",unown-g,6
10117,201,201,[],h,H,johto,unown,unown-h,10007,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (H)",unown-h,7
10118,201,201,[],i,I,johto,unown,unown-i,10008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (I)",unown-i,8
10119,201,201,[],j,J,johto,unown,unown-j,10009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (J)",unown-j,9
10120,201,201,[],k,K,johto,unown,unown-k,10010,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (K)",unown-k,10
10121,201,201,[],l,L,johto,unown,unown-l,10011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (L)",unown-l,11
10122,201,201,[],m,M,johto,unown,unown-m,10012,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (M)",unown-m,12
10123,201,201,[],n,N,johto,unown,unown-n,10013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (N)",unown-n,13
10124,201,201,[],o,O,johto,unown,unown-o,10014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (O)",unown-o,14
10125,201,201,[],p,P,johto,unown,unown-p,10015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (P)",unown-p,15
10126,201,201,[],q,Q,johto,unown,unown-q,10016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (Q)",unown-q,16
10127,201,201,[],r,R,johto,unown,unown-r,10017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (R)",unown-r,17
10128,201,201,[],s,S,johto,unown,unown-s,10018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (S)",unown-s,18
10129,201,201,[],t,T,johto,unown,unown-t,10019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (T)",unown-t,19
10130,201,201,[],u,U,johto,unown,unown-u,10020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (U)",unown-u,20
10131,201,201,[],v,V,johto,unown,unown-v,10021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (V)",unown-v,21
10132,201,201,[],w,W,johto,unown,unown-w,10022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (W)",unown-w,22
10133,201,201,[],x,X,johto,unown,unown-x,10023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (X)",unown-x,23
10134,201,201,[],y,Y,johto,unown,unown-y,10024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (Y)",unown-y,24
10135,201,201,[],z,Z,johto,unown,unown-z,10025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (Z)",unown-z,25
10136,201,201,[],exclamation,Exclamation,johto,unown,unown-exclamation,10026,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (Exclamation)",unown-exclamation,26
10137,201,201,[],question,Question,johto,unown,unown-question,10027,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,"Unown (Question)",unown-question,27
10138,202,202,[],f,Female,johto,,wobbuffet,202,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Wobbuffet (Female)",wobbuffet-f,1
10139,203,203,[],f,Female,johto,,girafarig,203,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Girafarig (Female)",girafarig-f,1
10140,207,207,[],f,Female,johto,,gligar,207,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Gligar (Female)",gligar-f,1
10141,208,208,[],f,Female,johto,,steelix,208,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Steelix (Female)",steelix-f,1
10142,208,208,[],mega,Mega,kalos,steelixmega,steelix-mega,10174,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Steelix",steelix-mega,2
10143,212,212,[],f,Female,johto,,scizor,212,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Scizor (Female)",scizor-f,1
10144,212,212,[],mega,Mega,kalos,scizormega,scizor-mega,10146,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Scizor",scizor-mega,2
10145,214,214,[],f,Female,johto,,heracross,214,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Heracross (Female)",heracross-f,1
10146,214,214,[],mega,Mega,kalos,heracrossmega,heracross-mega,10147,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Heracross",heracross-mega,2
10147,215,215,[],f,Female,johto,,sneasel,215,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Sneasel (Female)",sneasel-f,1
10148,217,217,[],f,Female,johto,,ursaring,217,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Ursaring (Female)",ursaring-f,1
10149,221,221,[],f,Female,johto,,piloswine,221,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Piloswine (Female)",piloswine-f,1
10150,222,222,[],galar,"Galarian Form",galar,corsolagalar,corsola-galar,10332,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Corsola",corsola-galar,1
10151,224,224,[],f,Female,johto,,octillery,224,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Octillery (Female)",octillery-f,1
10152,229,229,[],f,Female,johto,,houndoom,229,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Houndoom (Female)",houndoom-f,1
10153,229,229,[],mega,Mega,kalos,houndoommega,houndoom-mega,10148,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Houndoom",houndoom-mega,2
10154,232,232,[],f,Female,johto,,donphan,232,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,"Donphan (Female)",donphan-f,1
10155,248,248,[],mega,Mega,kalos,tyranitarmega,tyranitar-mega,10149,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Tyranitar",tyranitar-mega,1
10156,254,254,[],mega,Mega,kalos,sceptilemega,sceptile-mega,10167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Sceptile",sceptile-mega,1
10157,255,255,[],f,Female,hoenn,,torchic,255,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Torchic (Female)",torchic-f,1
10158,256,256,[],f,Female,hoenn,,combusken,256,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Combusken (Female)",combusken-f,1
10159,257,257,[],f,Female,hoenn,,blaziken,257,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Blaziken (Female)",blaziken-f,1
10160,257,257,[],mega,Mega,kalos,blazikenmega,blaziken-mega,10150,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Blaziken",blaziken-mega,2
10161,260,260,[],mega,Mega,kalos,swampertmega,swampert-mega,10166,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Swampert",swampert-mega,1
10162,263,263,[],galar,"Galarian Form",galar,zigzagoongalar,zigzagoon-galar,10333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Zigzagoon",zigzagoon-galar,1
10163,264,264,[],galar,"Galarian Form",galar,linoonegalar,linoone-galar,10334,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,"Galarian Linoone",linoone-galar,1
10164,267,267,[],f,Female,hoenn,,beautifly,267,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Beautifly (Female)",beautifly-f,1
10165,269,269,[],f,Female,hoenn,,dustox,269,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Dustox (Female)",dustox-f,1
10166,272,272,[],f,Female,hoenn,,ludicolo,272,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Ludicolo (Female)",ludicolo-f,1
10167,274,274,[],f,Female,hoenn,,nuzleaf,274,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Nuzleaf (Female)",nuzleaf-f,1
10168,275,275,[],f,Female,hoenn,,shiftry,275,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Shiftry (Female)",shiftry-f,1
10169,282,282,[],mega,Mega,kalos,gardevoirmega,gardevoir-mega,10151,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Gardevoir",gardevoir-mega,1
10170,302,302,[],mega,Mega,kalos,sableyemega,sableye-mega,10168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Sableye",sableye-mega,1
10171,303,303,[],mega,Mega,kalos,mawilemega,mawile-mega,10152,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Mawile",mawile-mega,1
10172,306,306,[],mega,Mega,kalos,aggronmega,aggron-mega,10153,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Aggron",aggron-mega,1
10173,307,307,[],f,Female,hoenn,,meditite,307,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Meditite (Female)",meditite-f,1
10174,308,308,[],f,Female,hoenn,,medicham,308,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Medicham (Female)",medicham-f,1
10175,308,308,[],mega,Mega,kalos,medichammega,medicham-mega,10154,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Medicham",medicham-mega,2
10176,310,310,[],mega,Mega,kalos,manectricmega,manectric-mega,10155,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,"Mega Manectric",manectric-mega,1
10177,315,315,[],f,Female,hoenn,,roselia,315,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,"Roselia (Female)",roselia-f,1
