id,pokemon_id,ability1_id,ability2_id,ability_hidden_id,type1,type2,egg_group1,egg_group2,height,weight,color,actual_color,shape,male_ratio,female_ratio,growth_rate,catch_rate,hatch_cycles,base_friendship,base_hp,base_attack,base_defense,base_sp_attack,base_sp_defense,base_speed,yield_base_exp,yield_hp,yield_attack,yield_defense,yield_sp_attack,yield_sp_defense,yield_speed,gen
863,863,4,181,252,steel,,field,,80,2800,brown,brown,bipedal-tailed,0,0,medium-fast,90,20,50,70,110,100,50,60,50,154,-1,-1,-1,-1,-1,-1,8
864,864,133,,253,ghost,,water-1,water-3,100,40,white,white,head-arms,0,0,fast,30,20,50,60,95,50,145,130,30,179,-1,-1,-1,-1,-1,-1,8
865,865,80,,113,fighting,,flying,field,80,11700,white,white,wings-single,0,0,medium-fast,45,20,50,62,135,95,68,82,65,177,-1,-1,-1,-1,-1,-1,8
866,866,77,251,115,ice,psychic,human-like,,150,5820,purple,purple,bipedal-tailless,0,0,medium-fast,45,25,50,80,85,75,110,100,70,182,-1,-1,-1,-1,-1,-1,8
867,867,254,,,ground,ghost,mineral,amorphous,160,6659,gray,gray,head-base,0,0,medium-fast,90,25,50,58,95,145,50,105,30,169,-1,-1,-1,-1,-1,-1,8
868,868,175,,165,fairy,,fairy,amorphous,20,30,white,white,head,0,100,medium-fast,200,20,50,45,40,40,50,61,34,54,-1,-1,-1,-1,-1,-1,8
869,869,175,,165,fairy,,fairy,amorphous,30,50,white,white,head-base,0,100,medium-fast,-1,-1,-1,65,60,75,110,121,64,-1,-1,-1,-1,-1,-1,-1,8
870,870,4,,128,fighting,,fairy,mineral,300,6200,yellow,yellow,multiple,0,0,medium-fast,45,25,50,65,100,100,70,60,75,165,-1,-1,-1,-1,-1,-1,8
871,871,31,,226,electric,,water-1,amorphous,30,100,purple,purple,tentacles,0,0,medium-fast,75,20,50,48,101,95,91,85,15,152,-1,-1,-1,-1,-1,-1,8
872,872,19,,246,ice,bug,bug,,30,380,white,white,serpentine,0,0,medium-fast,190,20,50,30,25,35,45,30,20,37,-1,-1,-1,-1,-1,-1,8
873,873,19,,246,ice,bug,bug,,130,4200,white,white,wings-multiple,0,0,medium-fast,75,20,50,70,65,60,125,90,65,166,-1,-1,-1,-1,-1,-1,8
874,874,249,,,rock,,mineral,,250,52000,gray,gray,head-legs,0,0,slow,60,25,50,100,125,135,20,20,70,165,-1,-1,-1,-1,-1,-1,8
875,875,248,,,ice,,water-1,field,140,8900,blue,blue,bipedal-tailed,0,0,slow,-1,-1,-1,75,80,110,65,90,50,-1,-1,-1,-1,-1,-1,-1,8
876,876,39,28,227,psychic,normal,fairy,,90,2800,purple,purple,bipedal-tailed,100,0,fast,-1,-1,-1,60,65,55,105,95,95,-1,-1,-1,-1,-1,-1,-1,8
877,877,258,,,electric,dark,field,fairy,30,300,yellow,yellow,bipedal-tailless,0,0,medium-fast,-1,-1,-1,58,95,58,70,58,97,-1,-1,-1,-1,-1,-1,-1,8
878,878,125,,134,steel,,field,mineral,120,10000,yellow,yellow,quadruped,0,0,medium-fast,190,25,50,72,80,49,40,49,40,66,-1,-1,-1,-1,-1,-1,8
879,879,125,,134,steel,,field,mineral,300,65000,green,green,quadruped,0,0,medium-fast,90,25,50,122,130,69,80,69,30,175,-1,-1,-1,-1,-1,-1,8
880,880,10,55,146,electric,dragon,undiscovered,,180,19000,green,green,bipedal-tailed,0,0,slow,45,35,50,90,100,90,80,70,75,177,-1,-1,-1,-1,-1,-1,8
881,881,10,9,202,electric,ice,undiscovered,,229,15000,blue,blue,bipedal-tailed,0,0,slow,45,35,50,90,100,90,90,80,55,177,-1,-1,-1,-1,-1,-1,8
882,882,11,173,146,water,dragon,undiscovered,,229,21500,green,green,head-legs,0,0,slow,45,35,50,90,90,100,70,80,75,177,-1,-1,-1,-1,-1,-1,8
883,883,11,115,202,water,ice,undiscovered,,200,17500,blue,blue,fins,0,0,slow,45,35,50,90,90,100,80,90,55,177,-1,-1,-1,-1,-1,-1,8
884,884,135,134,242,steel,dragon,mineral,dragon,180,4000,white,white,bipedal-tailed,0,0,medium-fast,45,30,50,70,95,115,120,50,85,187,-1,-1,-1,-1,-1,-1,8
885,885,29,151,130,dragon,ghost,amorphous,dragon,50,200,green,green,serpentine,0,0,slow,45,40,50,28,60,30,40,30,82,54,-1,-1,-1,-1,-1,-1,8
886,886,29,151,130,dragon,ghost,amorphous,dragon,140,1100,green,green,head-arms,0,0,slow,45,40,50,68,80,50,60,50,102,144,-1,-1,-1,-1,-1,-1,8
887,887,29,151,130,dragon,ghost,amorphous,dragon,300,5000,green,green,bipedal-tailed,0,0,slow,45,40,50,88,120,75,100,75,142,300,-1,-1,-1,-1,-1,-1,8
888,888,234,,,fairy,,undiscovered,,280,11000,blue,blue,quadruped,0,0,slow,10,120,0,92,130,115,80,115,138,335,-1,-1,-1,-1,-1,-1,8
889,889,235,,,fighting,,undiscovered,,290,21000,red,red,quadruped,0,0,slow,10,120,0,92,130,115,80,115,138,335,-1,-1,-1,-1,-1,-1,8
890,890,46,,,poison,dragon,undiscovered,,2000,95000,purple,purple,wings-single,0,0,slow,255,120,0,140,85,95,145,95,130,345,-1,-1,-1,-1,-1,-1,8
891,891,39,,,fighting,,undiscovered,,60,1200,gray,gray,bipedal-tailed,0,0,slow,3,120,50,60,90,60,53,50,72,77,-1,-1,-1,-1,-1,-1,8
892,892,260,,,fighting,dark,undiscovered,,190,10500,gray,gray,bipedal-tailless,0,0,slow,-1,-1,-1,100,130,100,63,60,97,-1,-1,-1,-1,-1,-1,-1,8
893,893,102,,,dark,grass,undiscovered,,180,7000,black,black,bipedal-tailed,0,0,slow,3,120,0,105,120,105,70,95,105,300,-1,-1,-1,-1,-1,-1,8
894,894,262,,,electric,,undiscovered,,120,14500,yellow,yellow,bipedal-tailless,0,0,slow,3,120,35,80,100,50,100,50,200,290,-1,-1,-1,-1,-1,-1,8
895,895,263,,,dragon,,undiscovered,,210,20000,green,green,bipedal-tailless,0,0,slow,3,120,35,200,100,50,100,50,80,290,-1,-1,-1,-1,-1,-1,8
896,896,264,,,ice,,undiscovered,,220,80000,white,white,quadruped,0,0,slow,3,120,35,100,145,130,65,110,30,290,-1,-1,-1,-1,-1,-1,8
897,897,265,,,ghost,,undiscovered,,200,4450,black,black,quadruped,0,0,slow,3,120,35,100,65,60,145,80,130,290,-1,-1,-1,-1,-1,-1,8
898,898,127,,,psychic,grass,undiscovered,,110,770,green,green,bipedal-tailless,0,0,slow,3,120,100,100,80,80,80,80,80,250,-1,-1,-1,-1,-1,-1,8
899,10002,47,,,grass,poison,monster,grass,240,15550,green,green,quadruped,0,0,medium-slow,45,20,50,80,100,123,122,120,80,281,0,0,0,2,1,0,8
900,10003,65,,34,grass,poison,monster,grass,200,0,green,green,?,0,0,?,-1,-1,-1,80,82,83,100,100,80,-1,-1,-1,-1,-1,-1,-1,8
901,10004,181,,,fire,dragon,monster,dragon,170,11050,black,black,bipedal-tailed,0,0,medium-slow,45,20,50,78,130,111,130,85,100,285,0,0,0,3,0,0,8
902,10005,70,,,fire,flying,monster,dragon,170,10050,red,red,bipedal-tailed,0,0,medium-slow,45,20,50,78,104,78,159,115,100,285,0,0,0,3,0,0,8
903,10006,66,,94,fire,flying,monster,dragon,2800,0,red,red,?,0,0,?,-1,-1,-1,78,84,78,109,85,100,-1,-1,-1,-1,-1,-1,-1,8
904,10007,178,,,water,,monster,water-1,160,10110,blue,blue,bipedal-tailed,0,0,medium-slow,45,20,50,79,103,120,135,115,78,284,0,0,0,0,3,0,8
905,10008,67,,44,water,,monster,water-1,160,0,blue,blue,?,0,0,?,-1,-1,-1,79,83,100,85,105,78,-1,-1,-1,-1,-1,-1,-1,8
906,10010,14,,110,bug,flying,bug,,1700,0,white,white,?,0,0,?,-1,-1,-1,60,45,50,90,80,70,-1,-1,-1,-1,-1,-1,-1,8
907,10011,91,,,bug,poison,bug,,140,4050,yellow,yellow,wings-multiple,0,0,medium-fast,45,15,70,65,150,40,15,80,145,223,0,2,0,0,1,0,8
908,10012,99,,,normal,flying,flying,,220,5050,brown,brown,wings-single,0,0,medium-slow,45,15,70,83,80,80,135,80,121,261,0,0,0,0,0,3,8
909,10014,82,55,47,dark,normal,field,,30,380,black,black,quadruped,0,0,medium-fast,255,15,70,30,56,35,25,35,72,51,0,0,0,0,0,1,8
910,10016,82,55,47,dark,normal,field,,70,2550,black,black,quadruped,0,0,medium-fast,127,15,70,75,71,70,40,80,77,145,0,0,0,0,0,2,8
911,10017,47,,,dark,normal,field,,140,10500,black,black,quadruped,0,0,medium-fast,127,15,70,75,71,70,40,80,77,145,0,0,0,0,0,2,8
912,10019,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
913,10020,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
914,10021,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
915,10022,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
916,10023,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
917,10024,31,,,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,100,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
918,10025,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
919,10026,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
920,10027,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
921,10028,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
922,10029,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
923,10030,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
924,10031,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,100,0,medium-fast,190,10,50,35,55,40,50,50,90,112,0,0,0,0,0,2,8
925,10032,9,,31,electric,,undiscovered,,40,600,yellow,yellow,quadruped,0,0,medium-fast,190,10,50,45,80,50,75,60,120,86,0,0,0,0,0,2,8
926,10033,9,,31,electric,,field,fairy,2100,0,yellow,yellow,?,0,0,?,-1,-1,-1,35,55,40,50,50,90,-1,-1,-1,-1,-1,-1,-1,8
927,10034,9,,31,electric,,undiscovered,,40,600,yellow,yellow,?,100,0,?,-1,-1,-1,35,55,40,50,50,90,-1,-1,-1,-1,-1,-1,-1,8
928,10036,207,,,electric,psychic,field,fairy,70,2100,brown,brown,bipedal-tailed,0,0,medium-fast,75,10,50,60,85,50,95,85,110,243,0,0,0,0,0,3,8
929,10037,81,,202,ice,steel,field,,70,4000,white,white,bipedal-tailed,0,0,medium-fast,255,20,50,50,75,90,10,35,40,60,0,0,1,0,0,0,8
930,10038,81,,202,ice,steel,field,,120,5500,blue,blue,bipedal-tailed,0,0,medium-fast,90,20,50,75,100,120,25,65,65,158,0,0,2,0,0,0,8
931,10039,81,,117,ice,,field,,60,990,white,white,quadruped,0,0,medium-fast,190,20,50,38,41,40,50,65,65,60,0,0,0,0,0,1,8
932,10040,81,,117,ice,fairy,field,,110,1989,blue,blue,quadruped,0,0,medium-fast,75,20,50,73,67,75,81,100,109,177,0,0,0,0,0,2,8
933,10045,8,221,159,ground,steel,field,,20,100,brown,brown,head-base,0,0,medium-fast,255,20,50,10,55,30,35,45,90,53,0,0,0,0,0,1,8
934,10046,8,221,159,ground,steel,field,,70,6659,brown,brown,multiple,0,0,medium-fast,50,20,50,35,100,60,50,70,110,149,0,2,0,0,0,0,8
935,10047,53,101,155,dark,,field,,40,420,blue,blue,quadruped,0,0,medium-fast,255,20,50,40,35,35,50,40,90,58,0,0,0,0,0,1,8
936,10048,53,181,127,steel,,field,,40,750,brown,brown,bipedal-tailed,0,0,medium-fast,255,20,50,50,65,55,40,40,40,58,-1,-1,-1,-1,-1,-1,8
937,10049,53,101,127,normal,,field,,3300,0,yellow,yellow,quadruped,0,0,?,-1,-1,-1,40,45,35,40,40,90,-1,-1,-1,-1,-1,-1,-1,8
938,10050,169,101,155,dark,,field,,110,3300,blue,blue,quadruped,0,0,medium-fast,90,20,50,65,60,60,75,65,115,154,0,0,0,0,0,2,8
939,10053,36,,,psychic,,human-like,,120,4800,brown,brown,bipedal-tailless,0,0,medium-slow,50,20,50,55,50,65,175,105,150,270,0,0,0,3,0,0,8
940,10054,62,99,80,fighting,,human-like,,2500,0,gray,gray,?,0,0,?,-1,-1,-1,90,130,80,65,85,55,-1,-1,-1,-1,-1,-1,-1,8
941,10055,42,5,206,rock,electric,mineral,,40,2030,gray,gray,head-arms,0,0,medium-slow,255,15,70,40,80,100,30,30,20,60,0,0,1,0,0,0,8
942,10056,42,5,206,rock,electric,mineral,,100,11000,gray,gray,bipedal-tailless,0,0,medium-slow,120,15,70,55,95,115,45,45,35,137,0,0,2,0,0,0,8
943,10057,42,5,206,rock,electric,mineral,,170,31600,gray,gray,bipedal-tailless,0,0,medium-slow,45,15,70,80,120,130,55,65,45,223,0,0,3,0,0,0,8
944,10058,50,257,107,psychic,,field,,80,2400,white,white,quadruped,0,0,medium-fast,190,20,50,50,85,55,65,65,90,82,-1,-1,-1,-1,-1,-1,8
945,10059,50,257,107,psychic,fairy,field,,170,8000,white,white,quadruped,0,0,medium-fast,60,20,50,65,100,70,80,80,105,175,-1,-1,-1,-1,-1,-1,8
946,10060,82,20,144,psychic,,monster,water-1,120,3600,pink,pink,quadruped,0,0,medium-fast,190,20,50,90,65,65,40,40,15,63,-1,-1,-1,-1,-1,-1,8
947,10061,75,,,water,psychic,monster,water-1,200,12000,pink,pink,head-arms,0,0,medium-fast,75,20,50,95,75,180,130,80,30,207,0,0,2,0,0,0,8
948,10062,259,20,144,poison,psychic,monster,water-1,160,7050,pink,pink,bipedal-tailed,0,0,medium-fast,75,20,50,95,100,95,100,70,30,172,-1,-1,-1,-1,-1,-1,8
949,10063,80,,113,fighting,,flying,field,80,1500,brown,brown,wings-single,0,0,medium-fast,45,20,50,52,95,55,58,62,55,132,-1,-1,-1,-1,-1,-1,8
950,10066,143,82,223,poison,dark,amorphous,,70,4200,green,green,head-arms,0,0,medium-fast,190,20,70,80,80,50,40,50,25,65,1,0,0,0,0,0,8
951,10067,143,82,223,poison,dark,amorphous,,100,5200,green,green,head-arms,0,0,medium-fast,75,20,70,105,105,75,65,100,50,175,1,1,0,0,0,0,8
952,10068,23,,,ghost,poison,amorphous,,140,4050,purple,purple,bipedal-tailed,0,0,medium-slow,45,20,50,60,65,80,170,95,130,270,0,0,0,3,0,0,8
953,10069,130,,,ghost,poison,amorphous,,2000,0,purple,purple,?,0,0,?,-1,-1,-1,60,65,60,130,75,110,-1,-1,-1,-1,-1,-1,-1,8
954,10071,52,75,125,water,,water-3,,1900,0,red,red,?,0,0,?,-1,-1,-1,55,130,115,50,50,75,-1,-1,-1,-1,-1,-1,-1,8
955,10072,119,,139,grass,dragon,grass,,1090,41560,yellow,yellow,head-legs,0,0,slow,45,20,50,95,105,85,125,75,45,186,0,0,0,2,0,0,8
956,10073,130,31,69,fire,ghost,monster,,100,3400,purple,purple,bipedal-tailed,0,0,medium-fast,75,20,50,60,80,110,50,80,45,149,0,0,2,0,0,0,8
957,10074,69,,,fire,ghost,monster,,170,9800,purple,purple,bipedal-tailed,0,0,medium-fast,75,20,50,60,80,110,50,80,45,149,0,0,2,0,0,0,8
958,10075,26,256,228,poison,fairy,amorphous,,300,1600,gray,gray,multiple,0,0,medium-fast,60,20,50,65,90,120,85,70,60,172,-1,-1,-1,-1,-1,-1,8
959,10078,185,,,normal,,monster,,220,10000,brown,brown,bipedal-tailed,0,100,medium-fast,45,20,50,105,125,100,60,100,100,207,2,0,0,0,0,0,8
960,10081,72,251,115,ice,psychic,human-like,,140,5680,white,white,bipedal-tailless,0,0,medium-fast,45,25,50,50,65,65,90,90,100,161,-1,-1,-1,-1,-1,-1,8
961,10083,184,,,bug,flying,bug,,170,5900,brown,brown,wings-multiple,0,0,slow,45,25,50,65,155,120,65,90,105,210,0,2,0,0,0,0,8
962,10086,104,,,water,dark,water-2,dragon,650,30500,blue,blue,serpentine,0,0,slow,45,5,50,95,155,109,70,130,81,224,0,2,0,0,0,0,8
963,10087,11,75,93,water,ice,monster,water-1,2400,0,blue,blue,?,0,0,?,-1,-1,-1,130,85,80,85,95,60,-1,-1,-1,-1,-1,-1,-1,8
964,10089,50,91,107,normal,,undiscovered,,30,650,brown,brown,quadruped,0,0,medium-fast,45,35,50,65,75,70,65,85,75,87,0,0,0,0,1,0,8
965,10090,50,91,107,normal,,field,,1800,0,brown,brown,?,0,0,?,-1,-1,-1,55,55,50,45,65,55,-1,-1,-1,-1,-1,-1,-1,8
966,10091,181,,,rock,flying,flying,,210,7900,purple,purple,wings-single,0,0,slow,45,35,50,80,135,85,70,95,150,215,0,0,0,0,0,2,8
967,10092,17,47,82,normal,,monster,,3500,0,black,black,?,0,0,?,-1,-1,-1,160,110,65,65,110,30,-1,-1,-1,-1,-1,-1,-1,8
968,10093,172,,,psychic,flying,undiscovered,,170,5090,purple,purple,wings-single,0,0,slow,3,80,35,90,85,85,125,100,95,290,-1,-1,-1,-1,-1,-1,8
969,10094,128,,,fighting,flying,undiscovered,,160,5820,yellow,yellow,wings-single,0,0,slow,3,80,35,90,125,90,85,90,100,290,-1,-1,-1,-1,-1,-1,8
970,10095,201,,,dark,flying,undiscovered,,200,6600,red,red,wings-single,0,0,slow,3,80,35,90,85,90,100,125,90,290,-1,-1,-1,-1,-1,-1,8
971,10096,80,,,psychic,fighting,undiscovered,,229,12700,purple,purple,bipedal-tailed,0,0,slow,3,120,0,106,190,100,154,100,130,351,0,0,0,3,0,0,8
972,10097,15,,,psychic,,undiscovered,,150,3300,purple,purple,bipedal-tailed,0,0,slow,3,120,0,106,150,70,194,120,140,351,0,0,0,3,0,0,8
973,10101,9,,,electric,,undiscovered,,30,200,yellow,yellow,quadruped,0,0,medium-fast,190,10,50,20,40,15,35,35,60,41,0,0,0,0,0,1,8
974,10103,104,,,electric,dragon,monster,field,140,6150,yellow,yellow,bipedal-tailed,0,0,medium-slow,45,20,70,90,95,105,165,110,45,275,0,0,0,3,0,0,8
975,10110,261,20,144,poison,psychic,monster,water-1,180,7950,pink,pink,bipedal-tailed,0,0,medium-fast,70,20,50,95,65,80,110,110,30,172,-1,-1,-1,-1,-1,-1,8
976,10142,159,,,steel,ground,mineral,,1050,74000,gray,gray,serpentine,0,0,medium-fast,25,25,50,75,125,230,55,95,30,214,0,0,2,0,0,0,8
977,10144,101,,,bug,steel,bug,,200,12500,red,red,wings-multiple,0,0,medium-fast,25,25,50,70,150,140,65,100,75,210,0,2,0,0,0,0,8
978,10146,92,,,bug,fighting,bug,,170,6250,blue,blue,bipedal-tailless,0,0,slow,45,25,50,80,185,115,40,105,75,210,0,2,0,0,0,0,8
979,10150,133,,130,ghost,,water-1,water-3,60,50,white,white,insectoid,0,0,fast,60,20,50,60,55,100,65,100,30,144,-1,-1,-1,-1,-1,-1,8
980,10153,94,,,dark,fire,field,,190,4950,black,black,quadruped,0,0,slow,45,20,35,75,90,90,140,90,115,210,0,0,0,2,0,0,8
981,10155,45,,,rock,dark,monster,,250,25500,green,green,bipedal-tailed,0,0,slow,45,40,35,100,164,150,95,120,71,315,0,3,0,0,0,0,8
982,10156,31,,,grass,dragon,monster,dragon,190,5520,green,green,bipedal-tailed,0,0,medium-slow,45,20,50,70,110,75,145,85,145,284,0,0,0,0,0,3,8
983,10160,3,,,fire,fighting,field,,190,5200,red,red,bipedal-tailed,0,0,medium-slow,45,20,50,80,160,80,130,80,100,284,0,3,0,0,0,0,8
984,10161,33,,,water,ground,monster,water-1,190,10200,blue,blue,bipedal-tailed,0,0,medium-slow,45,20,50,100,150,110,95,110,70,286,0,3,0,0,0,0,8
985,10162,53,82,95,dark,normal,field,,40,1750,white,white,quadruped,0,0,medium-fast,255,15,50,38,30,41,30,41,60,56,-1,-1,-1,-1,-1,-1,8
986,10163,53,82,95,dark,normal,field,,50,3250,white,white,quadruped,0,0,medium-fast,90,15,50,78,70,61,50,61,100,147,-1,-1,-1,-1,-1,-1,8
987,10169,182,,,psychic,fairy,amorphous,,160,4840,white,white,bipedal-tailless,0,0,slow,45,20,35,68,85,65,165,135,100,278,0,0,0,3,0,0,8
988,10170,156,,,dark,ghost,human-like,,50,16100,purple,purple,bipedal-tailless,0,0,medium-slow,45,25,35,50,85,125,85,115,20,168,0,1,1,0,0,0,8
989,10171,37,,,steel,fairy,field,fairy,100,2350,black,black,bipedal-tailless,0,0,fast,45,20,50,50,105,125,55,95,50,168,0,1,1,0,0,0,8
990,10172,111,,,steel,,monster,,220,39500,gray,gray,bipedal-tailed,0,0,slow,45,35,35,70,140,230,60,80,50,284,0,0,3,0,0,0,8
991,10175,74,,,fighting,psychic,human-like,,130,3150,red,red,bipedal-tailless,0,0,medium-fast,90,20,70,60,100,85,80,85,100,179,0,0,0,0,0,2,8
992,10176,22,,,electric,,field,,180,4400,yellow,yellow,quadruped,0,0,slow,45,20,50,70,75,80,135,80,135,201,0,0,0,0,0,2,8
993,10180,173,,,water,dark,water-2,,250,13030,blue,blue,fins,0,0,slow,60,20,35,70,140,70,110,65,105,196,0,2,0,0,0,0,8
994,10183,125,,,fire,ground,field,,250,32050,red,red,quadruped,0,0,medium-fast,150,20,70,70,120,100,145,105,20,196,0,1,0,1,0,0,8
995,10185,182,,,dragon,fairy,flying,dragon,150,2060,blue,blue,wings-single,0,0,erratic,45,20,50,75,110,110,110,105,80,207,0,0,0,0,2,0,8
996,10187,59,,,fire,,fairy,amorphous,30,80,red,red,head,0,0,medium-fast,45,25,70,70,70,70,70,70,70,147,1,0,0,0,0,0,8
997,10188,59,,,water,,fairy,amorphous,30,80,blue,blue,head,0,0,medium-fast,45,25,70,70,70,70,70,70,70,147,1,0,0,0,0,0,8
998,10189,59,,,ice,,fairy,amorphous,30,80,white,white,head,0,0,medium-fast,45,25,70,70,70,70,70,70,70,147,1,0,0,0,0,0,8
999,10190,158,,,ghost,,amorphous,,120,1300,black,black,bipedal-tailed,0,0,fast,45,25,35,64,165,75,93,83,75,194,0,2,0,0,0,0,8
1000,10191,156,,,dark,,field,,120,4900,white,white,quadruped,0,0,medium-slow,30,25,35,65,150,60,115,60,115,198,0,2,0,0,0,0,8
1001,10192,174,,,ice,,fairy,mineral,210,35020,gray,gray,head,0,0,medium-fast,75,20,50,80,120,80,120,80,100,203,2,0,0,0,0,0,8
1002,10194,184,,,dragon,flying,dragon,,180,11260,blue,blue,quadruped,0,0,slow,45,40,35,95,145,130,120,90,120,315,0,3,0,0,0,0,8
1003,10195,181,,,steel,psychic,mineral,,250,94290,blue,blue,multiple,0,0,slow,3,40,35,80,145,150,105,110,110,315,0,0,3,0,0,0,8
1004,10196,26,,,dragon,psychic,undiscovered,,180,5200,purple,purple,wings-single,0,100,slow,3,120,90,80,100,120,140,150,110,315,0,0,0,0,3,0,8
1005,10197,26,,,dragon,psychic,undiscovered,,229,7000,purple,purple,wings-single,100,0,slow,3,120,90,80,130,100,160,120,110,315,0,0,0,3,0,0,8
1006,10198,189,,,water,,undiscovered,,980,43000,blue,blue,fins,0,0,slow,3,120,0,100,150,90,180,160,90,347,0,0,0,3,0,0,8
1007,10199,190,,,ground,fire,undiscovered,,500,99970,red,red,bipedal-tailed,0,0,slow,3,120,0,100,180,160,150,90,90,347,0,3,0,0,0,0,8
1008,10200,191,,,dragon,flying,undiscovered,,1080,39200,green,green,serpentine,0,0,slow,45,120,0,105,180,100,180,100,115,351,0,2,0,1,0,0,8
1009,10201,46,,,psychic,,undiscovered,,170,6080,red,red,bipedal-tailless,0,0,slow,3,120,0,50,180,20,180,20,150,270,0,2,0,1,0,0,8
1010,10202,46,,,psychic,,undiscovered,,170,6080,red,red,bipedal-tailless,0,0,slow,3,120,0,50,70,160,70,160,90,270,0,0,2,0,1,0,8
1011,10203,46,,,psychic,,undiscovered,,170,6080,red,red,bipedal-tailless,0,0,slow,3,120,0,50,95,90,95,90,180,270,0,0,0,0,0,3,8
1012,10217,107,,142,bug,ground,bug,,50,650,brown,brown,head-base,0,100,medium-fast,45,15,70,60,79,105,59,85,36,148,0,0,2,0,0,0,8
1013,10218,107,,142,bug,steel,bug,,50,650,red,red,head-base,0,100,medium-fast,45,15,70,60,69,95,69,95,36,148,0,0,1,0,1,0,8
1014,10227,113,,,normal,fighting,field,human-like,130,2830,brown,brown,bipedal-tailed,0,0,medium-fast,60,20,140,65,136,94,54,96,135,203,0,0,0,0,0,2,8
1015,10231,159,,,dragon,ground,monster,dragon,190,9500,blue,blue,bipedal-tailed,0,0,slow,45,40,50,108,170,115,120,95,92,315,0,3,0,0,0,0,8
1016,10232,91,,,fighting,steel,field,human-like,130,5750,blue,blue,bipedal-tailed,0,0,medium-slow,45,25,50,70,145,88,140,70,112,219,0,1,0,1,0,0,8
1017,10241,117,,,grass,ice,monster,grass,270,18500,white,white,bipedal-tailed,0,0,slow,60,20,50,90,132,105,132,105,30,208,0,1,0,1,0,0,8
1018,10246,39,,,psychic,fighting,amorphous,,160,5640,white,white,bipedal-tailless,100,0,slow,45,20,35,68,165,95,65,115,110,278,0,3,0,0,0,0,8
1019,10247,26,,,electric,fire,amorphous,,30,30,red,red,head,0,0,medium-fast,45,20,50,50,65,107,105,107,86,182,0,0,0,1,0,1,8
1020,10248,26,,,electric,water,amorphous,,30,30,red,red,head,0,0,medium-fast,45,20,50,50,65,107,105,107,86,182,0,0,0,1,0,1,8
1021,10249,26,,,electric,ice,amorphous,,30,30,red,red,head,0,0,medium-fast,45,20,50,50,65,107,105,107,86,182,0,0,0,1,0,1,8
1022,10250,26,,,electric,flying,amorphous,,30,30,red,red,head,0,0,medium-fast,45,20,50,50,65,107,105,107,86,182,0,0,0,1,0,1,8
1023,10251,26,,,electric,grass,amorphous,,30,30,red,red,head,0,0,medium-fast,45,20,50,50,65,107,105,107,86,182,0,0,0,1,0,1,8
1024,10252,26,,,ghost,dragon,undiscovered,,690,65000,black,black,serpentine,0,0,slow,3,120,0,150,120,100,120,100,90,340,3,0,0,0,0,0,8
1025,10253,32,,,grass,flying,undiscovered,,40,520,green,green,quadruped,0,0,medium-slow,45,120,100,100,103,75,120,75,127,270,0,0,0,0,0,3,8
1026,10254,121,,,bug,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1027,10255,121,,,dark,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1028,10256,121,,,dragon,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1029,10257,121,,,electric,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
